index,signature,time,phish_type,victims,phishers,token_accounts,loss
30,3SCuapagCeNbjzstMSJxgpohQYVYwFmTM4etQB3abypJheG6hfWNvHywUfPzAjakjCkYyzKQUFtrTo2faWH2pWk7,2024/12/24 13:49,STMT,5nqmZhqBi8KJsjL7pNGtojX9wwWBzp5Ckbrju26kdjqt,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,2DrLah8ce4JZ9ZZMwp3eXcPF3enjKkcvtnrJnbsBkEr5","9teVdW9h5pKdEHyWmPZh6NzuJL4tkizSK8F9Wcocb8gu,5fetnefuFXtanxQTZavmWQvLu1UKXUSAYUmUrG9ntwRJ","[('7ty3ruNJebb8RYmzfpUommJnZnCwaoB8RNfqpjLMpump', 185106.134904), ('FiyoR5pyYigtfNQyKafJBZGacAXVrHiQ2gqWEij8pump', 426786.27815)]"
31,5MtSmkktSej8mUQu1Xwph42HdvWDkR9pY2Y8AjCK9oAT9dUeFj1HoR7USKAv3sUyiCFuoJTMh8woau8G4aj91X2J,2024/12/24 13:49,STMT,5nqmZhqBi8KJsjL7pNGtojX9wwWBzp5Ckbrju26kdjqt,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,2DrLah8ce4JZ9ZZMwp3eXcPF3enjKkcvtnrJnbsBkEr5","8KUGfiCidtRDVqKe4V4GaNuWDrufWR7MWDmS25hRBUAe,z1euQdptvb84tchWFYTx9sX6qv5uAbBTtJhHZkfUWhx,3hiDesQQm2deAywKeQvitH3MhRHC7xJqh496WHXarVgp,7d21FeTTHMG385oYhffA1jyMWavnERpqvGXR7uB3wftY","[('HzN6MGRCi4QMpAeqvKnqsDDodAq2LWNdxSkPHnCpump', 151586.728784), ('mo7mapMrCsyci5w1td1wgrKPtNeCfjfkKi96DknWi5N', 1285176.225474609), ('5EdKas4QsHaa71QS1X98wiCTgJCCVMjw5GhY5QMKpump', 15956.754559), ('94z9QavV6WLomofF56SokX3zkiZZM9Ekr7VLeJNBpump', 301703.111001)]"
32,4Mzk3j6t727qd4oAxppTsB7CNKBd6wvWwRw5L9RmKYLBFetz6PyKc4TsXbxneRuz3gVDfXB66ZnmER1LoUx823Xy,2024/12/23 23:50,STMT,3N7XTzV9ACuS4Ng3LJeniHt8F8p54qhZGveNGbbo7iF1,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,2DrLah8ce4JZ9ZZMwp3eXcPF3enjKkcvtnrJnbsBkEr5","GNcELU2xDSjtN4XFyLuhg7VzgB1eJ7gGDruhk2jrdhcb,EiVe8vTdhBVoKkCFc2aZru72MnJELiwRvAJsqxWYhGhZ","[('yfVhKobAgpFt3cP7fcbqbY8UdRHz2XRHw8ibPpBpump', 23086.997282), ('GLPdQwGtjcynj3RLraenPeR9v1REnpdyuciPBpVipump', 9572.682252)]"
33,5xsdr98qVu4rJdHTUYw8rHRpDfQ1VV4nbnsryMr49GDXyCQxw6d6UmUgpHQYSaNfDdiVY92SqF4wjzBkb7ir9nnS,2024/12/23 19:04,STMT,AgpqdsLQKrMJ4N2RNv5RSQo7ov8bX2eSyhHLtnaA7qTT,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","6PR8YcTqj5pJt8Dxx2Dt1MUMPRykXoZLT5zdKcHWrxh,2LtsRkoE2M1TxpVVCJ43FmhjK7DmnrV9ZgTQddgez4XW","[('2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv', 1998.0), ('GLPdQwGtjcynj3RLraenPeR9v1REnpdyuciPBpVipump', 41128.773555), ('sol', 438395770)]"
34,5A398f5WzcqCXqYxgthXXpJAW3UyNiGkz8Lw5qbVNj1Z3S6dMJR3tJjpudxv8huNu7Gg6PsckyCzwody1EpuFYjU,2024/12/23 14:58,STMT,JAFrh2RMMYSSZeCa2GijiTP2qmPwN1UiPzsWJbfNstEV,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","BojRrvvrkYL1q3uSMEcRgGxKqMus7dM35kcAsoeL1zKu,FkadHE6coeggBz9Fufh98TWBhKdYD9Ji1M2R7TvxSX6z,F7G73gf8eYP3GDpQAQ9TSyX1pPf3Li76tnmsXjijhzp6","[('3uS6crpdTkFNn64WyisfsXL8KEd1Fxhni5EUJr8tpump', 27091577.189286), ('AaWVpk6eZbgBfVbq1UfXw3EXBmAvw4QXov1xHuG7pump', 232632.847847), ('5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', 112530.213385)]"
35,5C1KickwMVET2iKSUHMrxKHCeemoKDfyJv81MxKubiuvf7YbBUUCgxPsXtmWx5FVJLwhSmfchiGthiKuXnjypgYi,2024/12/23 7:28,STMT,6D2BgEYdik1ZxiJk6kYzjjuyUTbesL9fyq4kCMzF2EnG,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","J1DUeAXEQJVqZjcqiznjqD33moMAZRsdwNda7wFtvRFa,3tFQxJmV8ZjbKXDKA9Q2Qjf3P5xKy8uSp7wwxtKUKp8n,G7onLAhd6nV4irA2tutW6N5qTFgyAkfvSLgJA4cUGNgB","[('burnt3JjFJvvAbKznwrDKxW5U9ZcsKUuCyJVCjKdSVB', 30770.295435), ('ALHFgnXSenUv17GMdf3dL9gtFW2KKQTz9avpM2Wypump', 187956.065509), ('8FpTG2YFCbpAYhy1FToeygrLCxmsS1pM7Z6j8caRpump', 207783.134981)]"
36,9yQbJAp227Mg94S59ebEmUohp49wwntWtSte7PGD7uNXTPRpu4n1JTDcBf3dXW9PfUGk69tx5XgKu8Djm7GhkJj,2024/12/23 1:17,STMT,3Webj1bGXxiqRyYWg9nS9jCPGA5ubYCTBwvzmpjE44FJ,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","9MQMpZYHKhQLsH3HW9hmpMS2B5YvrSDTgdckbZEoobxG,BtiBgZPbRHcj97q8tRLnHR98VoRwUfgXPR3WhcKBhmF7,4Ep9eVBhCoXpKCRFPFkctojrKyU3kSGC9JDzzW1aCHD5","[('FNqJtYs7rsP1H9GXWTtc5VnDoL2GhXEUKhYN46EEpump', 1873390.38387), ('3an8rhdepsLCya22af7qDBKPbdomw8K4iCHXaA2Gpump', 2602894.813996), ('GLPdQwGtjcynj3RLraenPeR9v1REnpdyuciPBpVipump', 255309.62209)]"
37,4vMDDuL2wnRZBJUwSZPw8f7fyNNiBmb42sy6UTiGuf2Py6XWZetVygJAR3k4fwETVEJdCyqmnRDrZdrWiK7YZsZG,2024/12/22 20:45,STMT,4WLnYdNU2nJQAygNWC7QxLeHia3twFXjGeJoacZPX8aA,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","A8wjZqZyPPVPpAefdDMGCkQR5PBvn6XFDJyyty4c2BjD,8gbyseL9XKF4Tvsq95EEWwhr9jnoDAuucLaByDV854WV,GPZ6iLLjg147bf8AifnvK1w9Qz5wxRuzsNg1WBCKWLUD","[('MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5', 3760.00001), ('9NiHcbT8EohKJid1RdU3232tATmM1CvYemTeCP5iwro', 22648.0), ('Grass7B4RdKfBCjTKgSqnXkqjwiGvQyFbuSCUJr3XXjs', 15.000000007)]"
38,4tuhZxF9VMyYBXnza7yEhDe55nGowyzb3oWxuHbEoBdhY3s9NC6hQYymJJujxnsysfJkDVnMe7xUXQfQqwvDQNEq,2024/12/22 18:15,STMT,ARngDbZ7Btg35NPg4sTcuiHM1w198pte1ZLJrCFYggjH,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","HbxQGPTZrbjBswPHzXvY4puSfyEvK4orEsRQwWaQ3MEk,FCV42AW5Pgu6DXRPowAByB1MpcqXWQZ5t8V6XGFFghby,Ca6Fd4oJ77Bo2Fh4qQW7b1VVB1oczyRvUcx9Na1fj7eS,4HcPpf6S4Pq3staPAQtthUcXLoucLDwR9X4PWAWKrgfo","[('6ZrYhkwvoYE4QqzpdzJ7htEHwT2u2546EkTNJ7qepump', 1256.722261), ('6U48jtR53ZK3E1MozLrpwJDTrtj74uuFhMGNzGY18YPu', 20147.519738259), ('8SFpQ1kRbfjbmpnhKzzgd6GA9PZwhiAMQywZh75Dpump', 58640.177969), ('H2c31USxu35MDkBrGph8pUDUnmzo2e4Rf4hnvL2Upump', 723.180841)]"
39,5fDK67KZ9hojB3WZWNRfdYkWc9b6wHcWobyNL2BZsdNbG6mBEAch2NB6LNAzD83aGH9qjUj3t3Dmdt4JHyUERs7s,2024/12/22 16:04,STMT,8yKh9QdN3xSymf3DZR1Tp47HL1NRKosuWJn5e5WTcHJo,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","HmN3AHVJVVx6Yjex2og8hznyXry2DmC1VwR7e9PQPYU2,34jfkxgw6n1i8NVN24yCh8FNPHVtHuU4je23wE2ovBWo,Hq3XG554ZGxbFiMmdPPXHCsArqHmsgtSxfHKU1BvqNMd,7RsKbaT4VmSvMFChoXyfq5NpKhN5HjZyQ8KB7hKfaRTW","[('GLPdQwGtjcynj3RLraenPeR9v1REnpdyuciPBpVipump', 20716.84992), ('7D1iYWfhw2cr9yBZBFE6nZaaSUvXHqG5FizFFEZwpump', 1512.17737), ('HwKE9CPg9Z9WzAeQSj6jeLBizK7LJs5m6LTVx6pLpump', 15158.609084), ('HzN6MGRCi4QMpAeqvKnqsDDodAq2LWNdxSkPHnCpump', 21061.068274)]"
40,fJGFB3cT9rnYfY3RsJ8zvr5uuRennqSMfe2WiL33g9y62VHMCJ9X8aagS2g4HRtgiHVQbgxo8DEJ6LqFZjpVnrH,2024/12/22 10:22,STMT,2Y9xKbvG7Vk2y7zigcWR45ZS8CeWcjfCrba6Y5HXDoRr,"BJsFj6Hd698EM6dx3ZhhYfsqDFUvnzuErDd6ao39fgh4,3nnNu89ck4JV5GjhqE4FhfALy4vp5AjboEfpgKXrDraz","B5pSACy8c2C7pDEKGZ76SvsmwggLj1H4aW8cyzb3Sb3C,AH7sKNuumAC4KH9zdMnhbTTYsrUPNqsyTeAWL8dQXkkH,6WESENdpy28cEwSNggsqWsVhcE5q6xUExHDQzDwNGted","[('wUtwjNmjCP9TTTtoc5Xn5h5sZ2cYJm5w2w44b79yr2o', 7938.950511), ('2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv', 2818.5), ('J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr', 302.62384048)]"
41,ZnUxsAe8MXJPv1k3Kv9wipruSobCtJYxCdWfbNii4d1DM5QHDxQjL3njvvYBhDJ1nnBWzmZPgLvXdWECK1EvtyN,2024/6/24 0:36,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,HjEMJ8bV1HiesiBVzM5H8KmBytyR1MhbZzb52TdhFpUn,"GUV2HTGqsF8xSX2Cz4LnubuxyjnN8RLDJDmdRtC3xJR1,CDTDSRFGwj4UhGwcf3CHaZrqQy1XNuhJ3yQebE8XJgsx","[('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 212658.11513), ('AfxgYwPzTS51HzkQywZnc8tPfuNocGGx635gAvy7r1Ue', 394921801.904653)]"
42,5GUehwHNkeKcNEpseuHQHeaFyNcKMsaKMmAGfdppPzvqB67fC1Q4LjQ6nLe7e3QxoWr16kP3ympoUcRzXcRJmBqN,2024/6/24 0:35,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,HjEMJ8bV1HiesiBVzM5H8KmBytyR1MhbZzb52TdhFpUn,"2tbjZEWV7EifoGcvq2pjeyutXJmfgyVnUdqo5UY9UcR7,B4rZwc1E16UAhhWS9VdaF1CQx61RGGUJfhofrxZ2dKLZ,71p9HR6PLLD3KH4MW1zBoGkBy8uw2wJDr6FoAtvH1sGU,Dd4LzURWSKBeiX4BM7rNwSGtgKBT1cq7uPa5eUcD1SpK","[('F8qtcT3qnwQ24CHksuRrSELtm5k9ob8j64xAzj3JjsMs', 3301672932.8504), ('MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5', 22222.22222), ('BoZoQQRAmYkr5iJhqo7DChAs7DPDwEZ5cv1vkYC9yzJG', 100000.0), ('HXkbUADfocGyz2WrzJpjEfry8qyNDm5Kwiiq3Mz3tTi1', 1233580.386823)]"
43,QHFkZKUWouM64VXNaP5jRYaLpLt7NoPxYnoU7VsAXW8coWLkwZ8YjPeNnGA2tetiMrdsU4z71ehvAXr9S3u3CBk,2024/6/24 0:35,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,HjEMJ8bV1HiesiBVzM5H8KmBytyR1MhbZzb52TdhFpUn,"5W3dTbpGWYeDFp1umSnKBoXfRHfPceZce3XfCSZxyvwX,EkEikY44iMnKn1Rz4RP8n2ykn5eMveG1nZh8imFaDoDL,3AYtCjSw9ec3uCbiedYtwuz8hxADfYZViMVahCrUVYRs,CgcHnbbPFRU5XN85zCXGLhLBPnnnobE4Hyp66cJ43XD9","[('J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn', 0.420716689), ('xStpgUCss9piqeFUk2iLVcvJEGhAdJxJQuwLkXP555G', 517.232293341), ('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 8079.0), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 2575239.71352)]"
44,fKbPV9fsZWoaNsYT3aBgTUJarrXgmudkb24xXXsk8kPqrWzhSetmoUXX59is5MP1vy2SD5TGF6Xh7ZPEeMH1CZ1,2024/6/24 0:34,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,HjEMJ8bV1HiesiBVzM5H8KmBytyR1MhbZzb52TdhFpUn,"3w2Hpgq6XbKQi2t2ErmPRikbyn7sKhC3xqZS2wG7ukPs,H7FotfLSTEysGacqYVm4Mti6fK5d4jwhE8EsjiQgvPtw,5hhLk9gt6Lpp4rtfTeBLVyKUApk3dgpRA7tnCXp4L4Cm,HaSXvoXj5wB6DD68fSQAkpj3m9angjoB41U5nKJshDws","[('poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk', 92.87123469), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 2030961.14), ('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 37347.0), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 126.02208)]"
45,2LfhtvnZnpWQ4ZZ9e9xcBmhSLFQwSjT9FufUbmB3erRiJTxAcK9GsUCwrqpf5KuGznKAA96JG9ezsQCfUyjHzLpE,2024/6/24 0:34,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,HjEMJ8bV1HiesiBVzM5H8KmBytyR1MhbZzb52TdhFpUn,"CmetYmZJoD6WSVzsUuQnGXUuVTRhp3YgfQJhbLRdW4kw,2m3ePR8dPXbwrT338Wwhw4uhLgD4an1mettPr1YbeJXF,NLvhfHpL42EqQrdMf27DG2YyBVpaaYZGuEJ2PfhA7a8,F7tr8EdvQToV7EQDLq3QUs23bBeJGZyf2gQDEoEewPpm","[('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 0.102), ('7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx', 103.702994045), ('LSTxxxnJzKDFSLr4dUkPcmCf5VyryEqzPLz5j4bpxFp', 0.082351617), ('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 29.952523)]"
46,2UDV4Y35B987GfigSAYgmngAtFyyG5Krpv14sUCt1U3MYSZ8UvPX7Ne3AtLWgkB8ZEYKN8aG4UAvtsBXsYunskU,2024/4/29 7:24,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,6UYhE5u45ci2vFKjALc4SbaJJZeUjDAKx1pem8TWW3pe,"8t7ZMssfQ2uURecascNs55t7h2oMbzYchjQ3zYuEp9FT,8TqVCQeXv7R6QKh9YtxepfYXv6ZnyShsDCCNBBedBYmV,4HPokhbassvrHRLBaCG9WJrYezfv2HYbpWoNBp2DoFje","[('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 92.0), ('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 240.0), ('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 127.435791)]"
47,4NiorFaA3YjvthtsWVasyt4r24VhCMqLJmcNeS8D5PbCQwuEhspWMB9dvXtHTzDzRnVv7G1rAwvsMFyED1GeMePD,2024/2/14 14:42,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"9MHwuBft1aALnqqfZWA9uVTjxTi4VkjV6bomipwWV5PG,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","HmR71coNVoQBinFxJNxc1p1NjgcKjUdAgrgrAx94SdTP,FFcase8n4M25sXeAreFK8f5d31amhdovuiD65VdbLQHa,9gYinJ335kpVcBcshxSbYF4eMRS4Uc3y3exE3JqbbAa8,GFmEDPSgUJbaPobyHeSNhVVTH4EWWRsj6Py1vyHGc6Bm","[('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 873.213537), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 1027750.6454), ('BoZoQQRAmYkr5iJhqo7DChAs7DPDwEZ5cv1vkYC9yzJG', 536327483.59959), ('AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR', 76442757.09327)]"
48,2KnbHEeur8UMuyrC36TH88H4n4J2hT9jHcbHqSAwVABEPoQiJ4RfGSzR248TDtmp9R337ArUrbgwV7XCejdbaR4o,2024/2/14 14:41,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"9MHwuBft1aALnqqfZWA9uVTjxTi4VkjV6bomipwWV5PG,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","4SzvBkAwG8qFeWDm2DL91np67cUaoLLeEgEEzcVwcCMb,7StNAhThrtiAbGRK1qoF9KRAs6epoD4tjWbRpTzKiSW4,DFiVxWsyo2jBJAKdDQMCLsQH6UApmWWZsn5fin5L1Ynn,Cf6wfvzBtGLDDXUdpAgTQJsDwwQjFyryQUfCUhwWe3y2","[('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 1690000.68802), ('9gwTegFJJErDpWJKjPfLr2g2zrE3nL1v5zpwbtsk3c6P', 50000.438698041), ('HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4', 15578.544151529), ('3de2yRhtD4VbJBb8EQAQffYMPLU4EnSHT1eveBwiL3tn', 88819090.542427)]"
49,2tzkwyHyoYD36pZztDE5cswyNGa9AZ3yDr7HUqQy8yY2B4QGCj5VBm3hUKykwQN8B4z5RfxKVoj2TFT4SeHoA6wM,2024/2/14 14:03,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"HXmtSnPx9Hi2VRRQmiqZLds6eXHew73Z6LcxqXfchLCT,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","GUV2HTGqsF8xSX2Cz4LnubuxyjnN8RLDJDmdRtC3xJR1,J6nCZ9VgYkQNZVZvyH1vWaeA4wJx5fqRti7rfZRW5abn,F8sa8TGMHk3wHftczf2QTTidVUjE69kth3HRFHuMd8vQ,Aiv93tU9JwjYX6q91tTTw49Fixb9ajzxDhgoWgAgnJKX","[('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 115652704.77635), ('55paRYJNk2hcjjuAKEACiZdaCiYz1okeuWq1cWit9Ket', 399277.313556663), ('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 400.0), ('mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So', 2.145605091)]"
50,2BbH8Sc2bvR6BqBHmPnnoH9AqTDXCBH8dXNLCXxzvsYkvdZkhWtHPBaq7tZrBumZimxx9UAUS4TW5uFtPEaZaYf8,2024/2/14 13:27,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"HXmtSnPx9Hi2VRRQmiqZLds6eXHew73Z6LcxqXfchLCT,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","KbEkzYjYe24Kngms89XAJvkeUYKXRp493jM2KKktG9y,Gsc1YTmepsqvQMYygnLjqqnd7i1yGm3dy9xT6po6AFW2,55gvhBtTk25GcH5Q9r2wbCmSXyCLDjzwQRY9pskZS3wZ,DiWHhasZhx4yr3ef3RJaaq5agsUcNSoWfjBivjAtnhfW","[('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 643652.0), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 1247000.0), ('AqEHVh8J2nXH9saV2ciZyYwPpqWFRfD2ffcq5Z8xxqm5', 8194.963912035), ('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 255.0)]"
51,4QE2oq5wEu4k2PMC5q6zfB29h75zCN5jNzWNVHYA9J26YzG9iybLeoHUeZ41xswoYUgLKmCbtdhrAA6adF9bGt51,2024/2/14 11:08,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"HXmtSnPx9Hi2VRRQmiqZLds6eXHew73Z6LcxqXfchLCT,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","BQout8tRB8wvSA5K8bSKkvF8CNLKa4eizL1nQtTvkpWt,LCbbAKXHJgCGodG3zD3gmhnm4mw9PUtp1mFVubW2USY","[('HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3', 46.837436), ('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 167.935531)]"
52,4GpGRMiJ9pUZKAd9eA3G3MXQcmyMUtrZi59gjiBpbnMfzGMkH4hmdnV5HcDsHQy5ZkpjhuDwV4GV9dxs66QA3iUn,2024/2/14 9:02,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"HXmtSnPx9Hi2VRRQmiqZLds6eXHew73Z6LcxqXfchLCT,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","4hxR2iAG88ByRWKCNh7tRvms28JBbvDzhNYX5GAsoU6s,3AYtCjSw9ec3uCbiedYtwuz8hxADfYZViMVahCrUVYRs,HaSXvoXj5wB6DD68fSQAkpj3m9angjoB41U5nKJshDws","[('BoZoQQRAmYkr5iJhqo7DChAs7DPDwEZ5cv1vkYC9yzJG', 281099637.01197), ('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 677850.75018), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 5361254.60024)]"
53,2bWxBqLRRT22kajks1LhvNRSNPxtJPje4s3UEf75izmRTERnaKx6yG3Baag9WD72zgtUuC6RrALdJtY2MFL73kT9,2024/2/14 7:43,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"SdjpX5zBNiFkubN2b71uqKQb9sW9QTDXRPoJry7v3Mc,JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z","FW1KkBkJRFWyrMNrG5ruYA5rJQYpM3qXCFpLPiKMf6bA,9Ua3c5LWyWk7xxaWV3mTcjCxUVbLnnbjpXDSRK2nVsVj,HXbowmrZdGuFtFtrwf2YArVVfrDszVh37mqVQX2HFnmP","[('HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3', 342.393961), ('7EYnhQoR9YM3N7UoaKRoA44Uy8JeaZV3qyouov87awMs', 8767.372815081), ('Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB', 299.5)]"
54,5F1rbnj8vFF7zRhpA4K4JMjMLFGhYADDy9oxTfzDCjiN84REA7PxQ82vqX6ZiYVQdhXi7tn1zXKfGw18fsYfozjH,2024/2/14 7:23,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z,SdjpX5zBNiFkubN2b71uqKQb9sW9QTDXRPoJry7v3Mc","5FmEV4TxEoZ7VKLpHJ2Kr37AvH2hnFEMYFxHchLVRktG,CmetYmZJoD6WSVzsUuQnGXUuVTRhp3YgfQJhbLRdW4kw,AkDfm4juKfLM6DevAMuRh3FGSypNnrzBiXJ64wrArGkp","[('mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So', 0.08571957), ('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 400.0), ('bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1', 0.693115613)]"
55,cWaEY2c2FV5V3PZKvZNTFzHTj6bjF7sZZaMAGV8HsC1yVkRB1JJeqcoFw9WihRUcW19qaE5WVChxfk4augLbtBr,2024/2/14 7:07,STMT,FwtfuRNC5S7RfHVRVxAN49epG1bN1pV9ijLS5oGMSWYE,"JDrXRrXUteyzNqsY3J5awokUoAzpELW8c3rN2CQA9v8z,SdjpX5zBNiFkubN2b71uqKQb9sW9QTDXRPoJry7v3Mc","9MegiT4qss3oSMEmZ99hW5BZFgRZ7RPg7wWkF3JvCp1W,H8EZdDv2ezJkrxAqLXbNtGgNV8tiXrhJwPZSbkstVww8,E5sndJNmgdwM327LMUuPBfW2UjmKZAgZvkoYbSseXanH,2HLKA9ezB3XR5PtKes8LkmcLZFdaMBJ6jQyKPQr8f4MF","[('KDriegomzHbJDmGkVWFuXrZWfpiruauhMSTg7N6WZvD', 28298.088997), ('PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44', 108974.457557), ('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 41.4199), ('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 643652.0)]"
